subj,b_name,a_name,b_offA,a_on_c,a_off_c,rolling_b_on_c,rolling_b_off_c
p2np_s134,duif,vliegtuig,-59.34950487,-89.30651735,144.6838971,-69.26571801,-221.185885
p2np_s134,baby,vliegtuig,-60.9345547,-89.46024435,168.4014211,-86.80210061,-161.623543
p2np_s134,tandarts,zebra,112.4166883,-7.74063335,10.47903614,-25.10569881,-247.566123
p2np_s134,been,zebra,199.6553016,159.8909456,208.0030971,38.42167989,-255.670145
p2np_s134,tang,zee,208.7403624,30.45344565,-43.88586286,-71.13784171,-45.79423403
p2np_s134,wortel,zee,197.4037262,36.14292965,-13.54179786,-13.87438781,-97.29635403
p2np_s135,lamp,hemd,99.14497848,-55.75720235,-60.49522886,-15.30518441,-127.003223
p2np_s135,doolhof,hemd,106.6260599,-81.74000635,-95.57513086,-103.7532015,-124.238127
p2np_s135,doos,herder,197.9582963,-41.42155435,-31.50273486,-154.1431255,-38.11123303
p2np_s135,wortel,herder,124.4513278,128.5784456,139.0797301,-143.5483058,-53.24797003
p2np_s135,kast,mand,144.2228964,-14.96040535,-112.0334639,-86.49678291,10.82180797
p2np_s135,wolf,mand,189.2891898,-45.76269935,-109.8647139,-109.1427272,-72.75585903
p2np_s135,kast,masker,147.9994142,42.90056165,39.00403614,-90.62188831,-79.93091503
p2np_s135,duif,naald,14.91246023,-6.96322035,-30.69457486,-60.82999901,-200.528994
p2np_s135,cactus,nagel,154.5891191,26.23816865,-11.17816086,-95.70534491,-161.075679
p2np_s135,wolf,nagel,176.7477807,46.27785065,56.81236914,-136.2670387,-182.665865
p2np_s135,doos,pan,117.5138335,100.7356426,-134.4670429,-153.0560778,-22.23991303
p2np_s135,ladder,pan,47.8505011,38.78118965,-176.1667979,-75.31254011,-134.816383
p2np_s135,tang,panda,212.7322374,68.35374365,-83.07478386,-136.2493017,-79.93076303
p2np_s135,duivel,ridder,172.7362704,-15.94238735,14.37784514,-70.59210571,-39.91063303
p2np_s135,kip,ridder,152.2241938,6.00668665,20.36311714,-74.57171171,-86.92758903
p2np_s135,tandarts,rits,128.5320855,-73.45627635,-26.59085686,-85.41048161,-71.66241603
p2np_s135,duivel,schaar,145.9921487,-88.44238735,-30.78485286,-138.487036,-30.05442903
p2np_s135,kip,schaar,176.6590956,-177.5413454,-145.4515199,-67.82673341,-132.281695
p2np_s135,doolhof,schaduw,137.2203613,-89.50072035,6.958646141,-71.39440771,-52.90026403
p2np_s135,been,vlieg,52.62509541,35.02289065,20.66951214,-94.78765601,-117.356222
p2np_s135,cactus,vlieg,50.25173646,-170.2042924,-139.8275119,-62.93975311,-178.564592
p2np_s135,duif,vliegtuig,-173.5844727,-89.30651735,144.6838971,-31.46348261,-93.79391703
p2np_s135,baby,vliegtuig,39.70296602,-89.46024435,168.4014211,-77.49166121,-95.97263003
p2np_s135,tandarts,zebra,352.6229939,-7.74063335,10.47903614,-109.1529025,-142.078568
p2np_s135,been,zebra,69.9749736,159.8909456,208.0030971,-5.019544306,-160.274466
p2np_s135,tang,zee,166.8239412,30.45344565,-43.88586286,-102.4584811,-16.57164503
p2np_s135,wortel,zee,192.5230582,36.14292965,-13.54179786,-29.78777701,-142.26926
p2np_s136,lamp,hemd,150.4395424,-55.75720235,-60.49522886,-113.1993612,-58.94395803
p2np_s136,doolhof,hemd,118.2238546,-81.74000635,-95.57513086,-136.2129512,-129.870369
p2np_s136,doos,herder,49.15361228,-41.42155435,-31.50273486,-94.52756171,-185.714298
p2np_s136,kast,mand,106.7492255,-14.96040535,-112.0334639,-111.0827996,-87.47118103
p2np_s136,kast,masker,131.8398498,42.90056165,39.00403614,-118.7276375,-87.97690703
p2np_s136,lamp,masker,30.70737711,35.62200665,68.93246714,-120.628523,-121.881235
p2np_s136,baby,naald,97.00957186,32.19731865,52.67459114,-113.2381037,-235.944064
p2np_s136,cactus,nagel,197.4097399,26.23816865,-11.17816086,-127.1781817,-115.932176
p2np_s136,wolf,nagel,111.1807422,46.27785065,56.81236914,-99.59984061,-151.416457
p2np_s136,doos,pan,305.9717973,100.7356426,-134.4670429,-76.46264911,-202.621106
p2np_s136,kikker,panda,249.5933825,30.96692665,-115.5277209,-108.7368557,-126.799445
p2np_s136,duivel,ridder,84.25921221,-15.94238735,14.37784514,-93.83770911,-85.71745403
p2np_s136,kip,ridder,163.3712388,6.00668665,20.36311714,-90.82040021,-104.279609
p2np_s136,kikker,rits,170.3913787,-41.21322035,14.11792514,-133.9180254,-101.603639
p2np_s136,duivel,schaar,107.5477605,-88.44238735,-30.78485286,-100.6306376,-71.29259803
p2np_s136,kip,schaar,180.2154829,-177.5413454,-145.4515199,-106.6905999,-232.008382
p2np_s136,doolhof,schaduw,152.3673836,-89.50072035,6.958646141,-93.73690911,-261.115609
p2np_s136,ladder,schaduw,115.1898898,-45.51381635,71.60056314,-77.99107491,-207.106286
p2np_s136,been,vlieg,178.0809239,35.02289065,20.66951214,-121.1400476,-159.181941
p2np_s136,cactus,vlieg,108.6295179,-170.2042924,-139.8275119,-113.4067888,-82.34483903
p2np_s136,duif,vliegtuig,-49.01812482,-89.30651735,144.6838971,-88.58874961,-159.298651
p2np_s136,baby,vliegtuig,-7.69633658,-89.46024435,168.4014211,-135.4425393,-103.195904
p2np_s136,been,zebra,106.5014897,159.8909456,208.0030971,-120.2064312,-160.294618
p2np_s136,tang,zee,148.8528522,30.45344565,-43.88586286,-104.2958071,-158.270667
p2np_s136,wortel,zee,182.4443398,36.14292965,-13.54179786,-97.62810041,-174.660571
p2np_s137,lamp,hemd,203.1549619,-55.75720235,-60.49522886,74.40177449,-198.507025
p2np_s137,doolhof,hemd,840.2565946,-81.74000635,-95.57513086,-20.76898361,-205.552355
p2np_s137,doos,herder,697.9214921,-41.42155435,-31.50273486,40.38025799,-218.702774
p2np_s137,wortel,herder,250.8783537,128.5784456,139.0797301,42.86378039,-206.792978
p2np_s137,kast,mand,248.4727503,-14.96040535,-112.0334639,-8.626826006,-111.290817
p2np_s137,wolf,mand,386.6502973,-45.76269935,-109.8647139,129.4698601,-109.17999
p2np_s137,lamp,masker,150.6138873,35.62200665,68.93246714,-45.96065831,-193.035174
p2np_s137,baby,naald,247.5304164,32.19731865,52.67459114,-56.40682641,-172.959502
p2np_s137,duif,naald,177.9405597,-6.96322035,-30.69457486,1.417739594,-133.816869
p2np_s137,cactus,nagel,419.9341003,26.23816865,-11.17816086,106.6513429,-181.663729
p2np_s137,wolf,nagel,225.2687069,46.27785065,56.81236914,46.33487889,-202.67557
p2np_s137,ladder,pan,837.1887902,38.78118965,-176.1667979,-8.335771706,-191.147256
p2np_s137,duivel,ridder,328.2330143,-15.94238735,14.37784514,179.7200806,-158.458117
p2np_s137,tandarts,rits,279.3796227,-73.45627635,-26.59085686,50.46797089,-238.684612
p2np_s137,kikker,rits,208.8486236,-41.21322035,14.11792514,168.0731333,-139.123152
p2np_s137,duivel,schaar,191.9903479,-88.44238735,-30.78485286,9.142083194,-161.422526
p2np_s137,kip,schaar,291.8632249,-177.5413454,-145.4515199,15.70939169,-160.951838
p2np_s137,doolhof,schaduw,159.6282044,-89.50072035,6.958646141,52.80945229,-259.639551
p2np_s137,ladder,schaduw,195.2995762,-45.51381635,71.60056314,114.0482449,-245.480658
p2np_s137,been,vlieg,247.6761797,35.02289065,20.66951214,77.31536449,-156.509298
p2np_s137,cactus,vlieg,153.0764837,-170.2042924,-139.8275119,139.9957061,-185.100044
p2np_s137,duif,vliegtuig,114.6124079,-89.30651735,144.6838971,88.10845009,-238.179641
p2np_s137,baby,vliegtuig,24.65551366,-89.46024435,168.4014211,105.0587837,-224.092316
p2np_s137,tandarts,zebra,337.2373863,-7.74063335,10.47903614,138.1948317,-211.269608
p2np_s137,been,zebra,168.5088931,159.8909456,208.0030971,183.877438,-164.669903
p2np_s137,tang,zee,305.8415143,30.45344565,-43.88586286,65.33821679,-196.592698
p2np_s137,wortel,zee,240.2468824,36.14292965,-13.54179786,17.13518119,-172.253977
p2np_s139,lamp,hemd,369.1096105,-55.75720235,-60.49522886,149.2813846,36.66294397
p2np_s139,doolhof,hemd,663.1270871,-81.74000635,-95.57513086,286.0634133,-138.058216
p2np_s139,doos,herder,205.7633929,-41.42155435,-31.50273486,94.86185539,-99.95711703
p2np_s139,wortel,herder,338.2470598,128.5784456,139.0797301,82.17088329,-85.24372103
p2np_s139,kast,mand,381.2708403,-14.96040535,-112.0334639,118.461677,-17.13692403
p2np_s139,kast,masker,392.4887002,42.90056165,39.00403614,79.12403889,-131.941151
p2np_s139,baby,naald,476.1393318,32.19731865,52.67459114,121.7793276,-72.11576403
p2np_s139,cactus,nagel,412.8516518,26.23816865,-11.17816086,107.778373,48.48284097
p2np_s139,doos,pan,416.3927084,100.7356426,-134.4670429,103.2393329,-1.885599034
p2np_s139,tang,panda,562.5278017,68.35374365,-83.07478386,159.1762106,18.35739497
p2np_s139,duivel,ridder,320.4871034,-15.94238735,14.37784514,158.756249,-95.70253403
p2np_s139,kip,ridder,390.7373937,6.00668665,20.36311714,148.6781438,88.23185597
p2np_s139,tandarts,rits,250.5540675,-73.45627635,-26.59085686,272.2108874,-56.54571203
p2np_s139,kikker,rits,799.8990297,-41.21322035,14.11792514,185.2810421,-86.00624703
p2np_s139,duivel,schaar,599.3198694,-88.44238735,-30.78485286,361.9870436,-238.601201
p2np_s139,kip,schaar,634.9961759,-177.5413454,-145.4515199,155.3970126,-70.41402003
p2np_s139,doolhof,schaduw,432.0036441,-89.50072035,6.958646141,98.43833419,-55.24866603
p2np_s139,ladder,schaduw,448.2190339,-45.51381635,71.60056314,149.0317475,-46.50517403
p2np_s139,been,vlieg,276.4668598,35.02289065,20.66951214,166.8963805,-92.57982703
p2np_s139,duif,vliegtuig,295.9871738,-89.30651735,144.6838971,103.9189252,26.10309097
p2np_s139,baby,vliegtuig,340.2809877,-89.46024435,168.4014211,403.7035388,-192.304088
p2np_s139,tandarts,zebra,364.6825872,-7.74063335,10.47903614,359.2541759,-105.638852
p2np_s139,been,zebra,389.8992957,159.8909456,208.0030971,111.8509633,82.42458797
p2np_s139,tang,zee,519.2420118,30.45344565,-43.88586286,336.1185004,-149.078385
p2np_s139,wortel,zee,317.1675173,36.14292965,-13.54179786,189.6962835,-47.42181603
p2np_s140,lamp,hemd,230.2842122,-55.75720235,-60.49522886,-90.07808781,-125.208116
p2np_s140,doolhof,hemd,180.0075869,-81.74000635,-95.57513086,-0.644172706,-211.330079
p2np_s140,doos,herder,226.4107783,-41.42155435,-31.50273486,-78.90197571,-120.617055
p2np_s140,wortel,herder,237.9618553,128.5784456,139.0797301,57.12201279,-160.694021
p2np_s140,kast,mand,181.6982889,-14.96040535,-112.0334639,288.0409626,-146.33828
p2np_s140,wolf,mand,271.5971593,-45.76269935,-109.8647139,43.64051429,-132.80597
p2np_s140,kast,masker,266.584551,42.90056165,39.00403614,-21.92352921,-152.991523
p2np_s140,lamp,masker,169.6312681,35.62200665,68.93246714,41.29422059,-89.15115703
p2np_s140,baby,naald,181.6288412,32.19731865,52.67459114,-20.16621621,-228.337725
p2np_s140,duif,naald,174.4036515,-6.96322035,-30.69457486,17.08460089,-184.552492
p2np_s140,cactus,nagel,239.2267663,26.23816865,-11.17816086,8.179806694,-131.770495
p2np_s140,wolf,nagel,197.4235104,46.27785065,56.81236914,20.90104239,-64.58719503
p2np_s140,doos,pan,261.7564412,100.7356426,-134.4670429,-35.35333041,-197.490962
p2np_s140,ladder,pan,245.5603505,38.78118965,-176.1667979,-1.196281106,-94.26256703
p2np_s140,tang,panda,381.2943698,68.35374365,-83.07478386,-69.62133741,-93.41868103
p2np_s140,kikker,panda,262.0237993,30.96692665,-115.5277209,6.882743694,-151.642728
p2np_s140,tandarts,rits,109.4903665,-73.45627635,-26.59085686,-17.76670161,-230.628262
p2np_s140,kikker,rits,116.0678714,-41.21322035,14.11792514,-13.66162661,-206.958944
p2np_s140,duivel,schaar,182.5570511,-88.44238735,-30.78485286,9.884679694,-58.18469203
p2np_s140,kip,schaar,229.5948449,-177.5413454,-145.4515199,-6.238864406,-126.249789
p2np_s140,doolhof,schaduw,206.2018964,-89.50072035,6.958646141,245.6626754,-136.756965
p2np_s140,been,vlieg,252.5053234,35.02289065,20.66951214,51.90310369,-139.930615
p2np_s140,cactus,vlieg,142.805329,-170.2042924,-139.8275119,-5.883034606,-243.629646
p2np_s140,baby,vliegtuig,61.92322827,-89.46024435,168.4014211,-50.05797361,-189.371785
p2np_s140,tandarts,zebra,299.2316037,-7.74063335,10.47903614,29.29325309,-115.632897
p2np_s140,tang,zee,298.0496065,30.45344565,-43.88586286,270.2676526,-145.091216
p2np_s140,wortel,zee,270.7732671,36.14292965,-13.54179786,28.45550989,-87.37291203
p2np_s141,lamp,hemd,223.5066637,-55.75720235,-60.49522886,-57.43451361,-149.780752
p2np_s141,doolhof,hemd,419.8012334,-81.74000635,-95.57513086,-70.15456761,-74.75030803
p2np_s141,doos,herder,166.3177056,-41.42155435,-31.50273486,-17.87620541,-336.433869
p2np_s141,wortel,herder,130.3658143,128.5784456,139.0797301,-5.879536006,-180.434344
p2np_s141,kast,mand,152.0707419,-14.96040535,-112.0334639,-33.61967841,-124.103311
p2np_s141,wolf,mand,383.4322282,-45.76269935,-109.8647139,-44.37993021,-171.243979
p2np_s141,duif,naald,158.9731906,-6.96322035,-30.69457486,-38.73309271,-183.591146
p2np_s141,cactus,nagel,254.0537837,26.23816865,-11.17816086,-30.29767511,-308.632153
p2np_s141,wolf,nagel,354.3689962,46.27785065,56.81236914,-0.433331306,-188.451637
p2np_s141,doos,pan,228.4250539,100.7356426,-134.4670429,-21.24519671,-90.81155703
p2np_s141,ladder,pan,252.4802953,38.78118965,-176.1667979,143.0975949,-182.945444
p2np_s141,tang,panda,267.0479231,68.35374365,-83.07478386,12.67445659,-294.649567
p2np_s141,kikker,panda,407.0098388,30.96692665,-115.5277209,89.44203329,-228.638837
p2np_s141,duivel,ridder,224.7225542,-15.94238735,14.37784514,30.57792099,-215.411586
p2np_s141,kip,ridder,372.3812784,6.00668665,20.36311714,59.00148139,-193.215151
p2np_s141,tandarts,rits,183.1362988,-73.45627635,-26.59085686,-0.919531006,-211.057514
p2np_s141,kikker,rits,166.1302321,-41.21322035,14.11792514,71.82813019,-255.880481
p2np_s141,duivel,schaar,220.1785189,-88.44238735,-30.78485286,-20.15555351,-255.608658
p2np_s141,kip,schaar,168.4948412,-177.5413454,-145.4515199,-24.86273761,-154.429844
p2np_s141,doolhof,schaduw,159.0960303,-89.50072035,6.958646141,-0.457899206,-231.147199
p2np_s141,ladder,schaduw,513.0075816,-45.51381635,71.60056314,-9.901066706,-262.490021
p2np_s141,been,vlieg,174.2602287,35.02289065,20.66951214,-9.236782106,-194.923378
p2np_s141,cactus,vlieg,158.2337468,-170.2042924,-139.8275119,142.7828972,-234.499887
p2np_s141,duif,vliegtuig,105.2920636,-89.30651735,144.6838971,25.73913519,-153.677382
p2np_s141,tandarts,zebra,294.6335979,-7.74063335,10.47903614,117.4344164,-220.467312
p2np_s141,tang,zee,303.8561432,30.45344565,-43.88586286,-29.88889771,-91.08353403
p2np_s141,wortel,zee,108.5799261,36.14292965,-13.54179786,-5.744928806,-146.612659
p2np_s142,doolhof,hemd,243.0248364,-81.74000635,-95.57513086,6.492579894,-225.898416
p2np_s142,doos,herder,117.4793987,-41.42155435,-31.50273486,-122.5524258,-236.187007
p2np_s142,wortel,herder,92.39459509,128.5784456,139.0797301,-105.6175964,-177.780531
p2np_s142,kast,mand,215.6083359,-14.96040535,-112.0334639,2.055695794,-141.797277
p2np_s142,wolf,mand,83.82194399,-45.76269935,-109.8647139,-86.40823321,-147.597772
p2np_s142,kast,masker,288.442212,42.90056165,39.00403614,-51.38844161,-153.339645
p2np_s142,lamp,masker,169.737111,35.62200665,68.93246714,-4.357519206,-242.966227
p2np_s142,duif,naald,305.9135708,-6.96322035,-30.69457486,-125.4589127,-225.723514
p2np_s142,cactus,nagel,66.38282251,26.23816865,-11.17816086,-87.64482641,-220.672512
p2np_s142,wolf,nagel,220.8889264,46.27785065,56.81236914,-50.56911241,-157.040112
p2np_s142,doos,pan,132.0118334,100.7356426,-134.4670429,-52.18268691,-139.61028
p2np_s142,ladder,pan,146.8097849,38.78118965,-176.1667979,-76.75788681,-170.525173
p2np_s142,tang,panda,164.9232762,68.35374365,-83.07478386,-92.48917951,-208.299519
p2np_s142,kikker,panda,242.240568,30.96692665,-115.5277209,-23.94083371,-153.943483
p2np_s142,kip,ridder,105.0260721,6.00668665,20.36311714,-93.63815561,-208.570731
p2np_s142,tandarts,rits,64.01798237,-73.45627635,-26.59085686,-15.79685891,-277.503097
p2np_s142,kikker,rits,516.6543281,-41.21322035,14.11792514,-84.19250511,-230.798096
p2np_s142,duivel,schaar,-3.65222068,-88.44238735,-30.78485286,-81.25822411,-230.537242
p2np_s142,kip,schaar,212.0443102,-177.5413454,-145.4515199,-21.83552511,-132.121441
p2np_s142,doolhof,schaduw,154.8591081,-89.50072035,6.958646141,10.91976189,-258.297994
p2np_s142,ladder,schaduw,224.985572,-45.51381635,71.60056314,-31.59281111,-155.453562
p2np_s142,been,vlieg,201.4075059,35.02289065,20.66951214,28.41297419,-121.616548
p2np_s142,cactus,vlieg,194.4449889,-170.2042924,-139.8275119,-22.54833031,-171.760726
p2np_s142,baby,vliegtuig,90.07350011,-89.46024435,168.4014211,-34.63639021,-123.109922
p2np_s142,tandarts,zebra,72.74330322,-7.74063335,10.47903614,-95.26523271,-267.447419
p2np_s142,been,zebra,209.1792688,159.8909456,208.0030971,-84.05573331,-167.328486
p2np_s142,wortel,zee,140.6776299,36.14292965,-13.54179786,-7.600911206,-119.144839
p2np_s143,doolhof,hemd,275.0105361,-81.74000635,-95.57513086,47.30014699,-261.237102
p2np_s143,doos,herder,248.4556148,-41.42155435,-31.50273486,53.22852149,-286.229218
p2np_s143,wortel,herder,161.9353936,128.5784456,139.0797301,49.51296669,-283.212169
p2np_s143,kast,mand,244.2238759,-14.96040535,-112.0334639,25.35222439,-242.391091
p2np_s143,wolf,mand,225.6315088,-45.76269935,-109.8647139,80.80518949,-212.64781
p2np_s143,kast,masker,197.7180552,42.90056165,39.00403614,-31.63286441,-241.299871
p2np_s143,lamp,masker,210.0331883,35.62200665,68.93246714,39.55655379,-253.602325
p2np_s143,baby,naald,230.7674713,32.19731865,52.67459114,-25.87841421,-337.986863
p2np_s143,duif,naald,193.0104571,-6.96322035,-30.69457486,-38.77382101,-172.689012
p2np_s143,cactus,nagel,219.8082738,26.23816865,-11.17816086,50.59700629,-274.378555
p2np_s143,wolf,nagel,266.7026011,46.27785065,56.81236914,35.52584139,-349.620057
p2np_s143,doos,pan,337.3694063,100.7356426,-134.4670429,-23.83284501,-262.308667
p2np_s143,ladder,pan,250.2123964,38.78118965,-176.1667979,-2.512458006,-293.241063
p2np_s143,kikker,panda,261.6131909,30.96692665,-115.5277209,33.57960019,-242.376745
p2np_s143,duivel,ridder,293.5534299,-15.94238735,14.37784514,-20.58554581,-219.773952
p2np_s143,kip,ridder,219.6932146,6.00668665,20.36311714,65.27045289,-259.557339
p2np_s143,tandarts,rits,278.5529167,-73.45627635,-26.59085686,56.22862419,-301.723405
p2np_s143,kikker,rits,572.7740598,-41.21322035,14.11792514,10.18902039,-226.987598
p2np_s143,duivel,schaar,235.3482141,-88.44238735,-30.78485286,-53.51224981,-183.772753
p2np_s143,doolhof,schaduw,236.1394305,-89.50072035,6.958646141,49.32275059,-337.401325
p2np_s143,been,vlieg,235.1883502,35.02289065,20.66951214,-35.46145341,-250.847888
p2np_s143,cactus,vlieg,282.7391049,-170.2042924,-139.8275119,-26.66363181,-298.701798
p2np_s143,duif,vliegtuig,60.02089917,-89.30651735,144.6838971,-13.64971431,-313.739566
p2np_s143,baby,vliegtuig,22.7276997,-89.46024435,168.4014211,6.723118294,-231.979287
p2np_s143,been,zebra,264.9023585,159.8909456,208.0030971,-24.72124231,-267.249008
p2np_s143,tang,zee,356.8708553,30.45344565,-43.88586286,55.23261139,-242.233755
p2np_s143,wortel,zee,306.6816475,36.14292965,-13.54179786,-53.67049311,-220.24734
p2np_s144,lamp,hemd,291.1118542,-55.75720235,-60.49522886,37.02805389,-70.97215303
p2np_s144,doolhof,hemd,255.7144726,-81.74000635,-95.57513086,46.47187279,-233.65634
p2np_s144,doos,herder,310.0658393,-41.42155435,-31.50273486,60.32209059,-227.017373
p2np_s144,wortel,herder,194.554572,128.5784456,139.0797301,5.897833994,-163.59476
p2np_s144,kast,mand,245.997968,-14.96040535,-112.0334639,45.98404219,-119.041081
p2np_s144,wolf,mand,186.4633835,-45.76269935,-109.8647139,36.64451329,-127.654691
p2np_s144,kast,masker,195.4434734,42.90056165,39.00403614,10.96113209,-84.21023403
p2np_s144,lamp,masker,220.7118188,35.62200665,68.93246714,80.86187169,-161.734573
p2np_s144,baby,naald,252.61376,32.19731865,52.67459114,5.926924294,-171.687297
p2np_s144,duif,naald,414.9934199,-6.96322035,-30.69457486,18.45512979,-228.172926
p2np_s144,cactus,nagel,246.1582629,26.23816865,-11.17816086,18.65981659,-103.52721
p2np_s144,wolf,nagel,188.3732836,46.27785065,56.81236914,151.2947404,-179.899395
p2np_s144,doos,pan,414.3601079,100.7356426,-134.4670429,65.42974159,-125.815937
p2np_s144,ladder,pan,395.1009662,38.78118965,-176.1667979,70.36329519,-168.703297
p2np_s144,tang,panda,288.7666485,68.35374365,-83.07478386,17.89385149,-143.521055
p2np_s144,kikker,panda,280.1554673,30.96692665,-115.5277209,36.17271619,-226.237859
p2np_s144,kip,ridder,228.6596845,6.00668665,20.36311714,-1.007371906,-53.49563303
p2np_s144,tandarts,rits,446.2835577,-73.45627635,-26.59085686,66.38480449,-203.894085
p2np_s144,duivel,schaar,252.7592115,-88.44238735,-30.78485286,112.3444394,-214.41112
p2np_s144,kip,schaar,259.8598159,-177.5413454,-145.4515199,15.71481919,-132.687887
p2np_s144,doolhof,schaduw,347.4473977,-89.50072035,6.958646141,-32.82219481,-44.82410303
p2np_s144,ladder,schaduw,180.3654972,-45.51381635,71.60056314,106.8019401,-173.614787
p2np_s144,been,vlieg,376.8362083,35.02289065,20.66951214,-13.33102641,-133.918955
p2np_s144,cactus,vlieg,145.0648554,-170.2042924,-139.8275119,-6.270898006,-132.438036
p2np_s144,duif,vliegtuig,40.40025816,-89.30651735,144.6838971,78.74913229,-144.547974
p2np_s144,tandarts,zebra,216.4853832,-7.74063335,10.47903614,62.36511909,-249.74806
p2np_s144,wortel,zee,255.3982319,36.14292965,-13.54179786,106.8651882,-174.365743
p2np_s145,doos,herder,208.6565476,-41.42155435,-31.50273486,39.04627419,-142.388465
p2np_s145,wortel,herder,462.1767261,128.5784456,139.0797301,29.02551439,-169.960765
p2np_s145,kast,mand,153.6732875,-14.96040535,-112.0334639,55.53944449,-43.42835903
p2np_s145,wolf,mand,358.1309145,-45.76269935,-109.8647139,-13.78532281,-199.865447
p2np_s145,kast,masker,578.1921055,42.90056165,39.00403614,12.14798069,-206.17445
p2np_s145,baby,naald,211.7129577,32.19731865,52.67459114,145.2846979,-221.721469
p2np_s145,duif,naald,217.4980373,-6.96322035,-30.69457486,134.9447603,-225.4756
p2np_s145,cactus,nagel,510.1520089,26.23816865,-11.17816086,43.57961469,-48.35925203
p2np_s145,wolf,nagel,332.0111881,46.27785065,56.81236914,53.17467129,-63.39569303
p2np_s145,doos,pan,446.8535858,100.7356426,-134.4670429,190.2784799,-212.760098
p2np_s145,ladder,pan,509.3731787,38.78118965,-176.1667979,130.4240807,-142.353482
p2np_s145,kikker,panda,456.8119325,30.96692665,-115.5277209,69.79635169,-119.836833
p2np_s145,kip,ridder,165.7983492,6.00668665,20.36311714,-99.85610681,-70.44893403
p2np_s145,tandarts,rits,320.7529251,-73.45627635,-26.59085686,58.28630579,-114.523257
p2np_s145,kikker,rits,196.7920583,-41.21322035,14.11792514,74.88901769,-60.44492603
p2np_s145,duivel,schaar,134.3414811,-88.44238735,-30.78485286,77.89938539,-134.727841
p2np_s145,kip,schaar,483.2631852,-177.5413454,-145.4515199,-107.7376242,-119.182906
p2np_s145,doolhof,schaduw,149.561018,-89.50072035,6.958646141,90.97465239,-154.426433
p2np_s145,ladder,schaduw,139.6142929,-45.51381635,71.60056314,177.6187953,-277.259027
p2np_s145,cactus,vlieg,228.4643969,-170.2042924,-139.8275119,-21.09705201,-115.473232
p2np_s145,duif,vliegtuig,19.78248378,-89.30651735,144.6838971,126.452164,-215.499829
p2np_s145,baby,vliegtuig,-35.79179238,-89.46024435,168.4014211,-64.77488971,-88.23928503
p2np_s145,tandarts,zebra,205.205936,-7.74063335,10.47903614,139.1394163,-291.323123
p2np_s145,been,zebra,210.1011825,159.8909456,208.0030971,48.85120679,-76.90772803
p2np_s145,tang,zee,268.6421976,30.45344565,-43.88586286,55.42632389,-80.46280703
p2np_s145,wortel,zee,214.9373529,36.14292965,-13.54179786,-15.04148391,-211.655109
